MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
37.043,17.0,5.677966101694915,1.0554699537750385,1939.0,2.987673343605547,38.03,-121.97,139.79999999999998
33.661,31.0,5.58648111332008,1.0298210735586482,1640.0,3.2604373757455267,38.05,-121.98,98.5
48.693,44.0,6.181434599156118,1.0421940928270041,817.0,3.4472573839662446,38.02,-122.02,156.9
60.424,4.0,5.431554524361949,0.9466357308584686,1235.0,2.8654292343387473,38.03,-122.0,165.9
20.522999999999996,44.0,4.220779220779221,1.122077922077922,825.0,2.142857142857143,38.02,-122.14,133.9
25.794999999999998,42.0,3.933333333333333,1.1333333333333333,54.0,1.8,38.03,-122.14,225.0
29.583,52.0,5.2727272727272725,1.1263858093126387,940.0,2.084257206208426,38.02,-122.13,166.0
18.523,48.0,4.4789029535864975,1.0421940928270041,859.0,1.8122362869198312,38.01,-122.13,144.79999999999998
45.0,50.0,5.569620253164557,1.0791139240506329,741.0,2.3449367088607596,38.01,-122.14,178.29999999999998
21.974,51.0,4.23489932885906,1.0369127516778522,608.0,2.040268456375839,38.01,-122.13,139.3
25.480999999999998,33.0,4.4078125,1.01875,1206.0,1.884375,38.0,-122.13,150.8
51.265,40.0,6.498194945848375,1.0469314079422383,761.0,2.747292418772563,38.02,-122.16,196.1
33.831,41.0,4.752650176678445,0.9611307420494699,718.0,2.537102473498233,38.01,-122.11,129.4
39.519000000000005,50.0,5.439330543933054,1.100418410041841,691.0,2.8912133891213387,38.01,-122.12,126.49999999999999
36.09,50.0,4.787878787878788,0.977961432506887,837.0,2.3057851239669422,38.01,-122.12,135.7
41.189,42.0,5.83989501312336,0.963254593175853,864.0,2.267716535433071,38.01,-122.12,172.4
38.824,37.0,5.04927536231884,0.9826086956521739,1128.0,3.2695652173913046,38.02,-122.09,113.7
36.522999999999996,28.0,5.551546391752577,1.0618556701030928,2086.0,2.6881443298969074,38.02,-122.1,159.7
36.25,37.0,5.315217391304348,1.0978260869565217,462.0,2.510869565217391,38.0,-122.07,156.29999999999998
57.599999999999994,9.0,6.305709023941068,1.0736648250460405,1460.0,2.6887661141804786,38.0,-122.11,212.6
50.509,19.0,6.362021857923497,1.0095628415300546,1914.0,2.6147540983606556,37.99,-122.08,199.9
54.496,19.0,6.233265720081136,1.026369168356998,1773.0,3.5963488843813387,37.99,-122.09,205.39999999999998
51.297,16.0,5.788461538461538,1.0502958579881656,1782.0,2.636094674556213,37.99,-122.11,206.70000000000002
43.875,10.0,5.648915187376726,1.0138067061143985,1300.0,2.5641025641025643,37.99,-122.11,287.7
66.579,9.0,5.659528907922912,0.9400428265524625,1105.0,2.366167023554604,37.97,-122.08,245.2
69.961,5.0,7.294360385144429,1.0715268225584593,2017.0,2.7744154057771664,37.97,-122.09,294.09999999999997
61.349999999999994,11.0,6.622727272727273,1.0287878787878788,1790.0,2.712121212121212,37.98,-122.11,297.3
56.875,14.0,6.170871559633028,0.9988532110091743,2296.0,2.63302752293578,37.98,-122.09,211.0
46.75,33.0,6.360153256704981,1.0613026819923372,741.0,2.839080459770115,37.99,-122.12,225.4
56.931000000000004,18.0,6.696594427244582,1.0139318885448916,1753.0,2.7136222910216716,37.97,-122.1,269.6
43.571,20.0,6.212765957446808,1.0638297872340425,1679.0,2.747954173486088,37.96,-122.1,228.2
63.699000000000005,25.0,5.846808510638298,0.8765957446808511,569.0,2.421276595744681,37.96,-122.1,235.5
45.400999999999996,28.0,5.544388609715243,0.9614740368509213,1811.0,3.033500837520938,37.99,-122.07,166.9
40.153999999999996,12.0,4.710490463215259,1.1164850136239781,2940.0,2.002724795640327,37.98,-122.07,186.1
37.262,20.0,5.0,1.035190615835777,856.0,2.5102639296187683,37.97,-122.07,211.79999999999998
50.172,34.0,5.854671280276817,1.0034602076124568,836.0,2.8927335640138407,37.96,-122.07,197.10000000000002
42.916999999999994,37.0,5.868421052631579,1.0296052631578947,788.0,2.5921052631578947,37.96,-122.06,189.6
47.385999999999996,36.0,5.981081081081081,1.0432432432432432,950.0,2.5675675675675675,37.95,-122.06,186.4
45.893,39.0,5.711688311688311,1.0077922077922077,1025.0,2.6623376623376624,37.95,-122.07,190.0
50.672,24.0,5.919776119402985,1.0223880597014925,1351.0,2.5205223880597014,37.95,-122.08,243.00000000000003
48.702,33.0,7.047297297297297,1.0608108108108107,425.0,2.8716216216216215,37.95,-122.08,235.6
50.445,37.0,6.27319587628866,1.0257731958762886,552.0,2.845360824742268,37.96,-122.07,196.2
39.815999999999995,10.0,4.735235567352356,1.1220968812209688,2959.0,1.9635036496350364,37.96,-122.06,182.0
41.75,34.0,5.234200743494424,1.029739776951673,738.0,2.7434944237918217,37.95,-122.05,169.4
25.459,22.0,3.512236286919831,1.0075949367088608,1804.0,1.5223628691983122,37.94,-122.05,179.29999999999998
25.268,19.0,4.48488241881299,1.0884658454647256,1896.0,2.1231802911534157,37.94,-122.06,235.70000000000002
35.057,36.0,5.544117647058823,1.0252100840336134,1111.0,2.3340336134453783,37.94,-122.07,205.10000000000002
50.761,35.0,6.1072507552870094,1.040785498489426,1832.0,2.7673716012084593,37.93,-122.08,233.2
47.25,44.0,5.969945355191257,0.9754098360655737,943.0,2.5765027322404372,37.94,-122.08,232.10000000000002
44.75,43.0,5.635658914728682,0.9069767441860465,683.0,2.647286821705426,37.94,-122.07,265.7
60.265,32.0,6.4066985645933014,1.0,601.0,2.875598086124402,37.95,-122.09,247.9
61.922,29.0,6.7465753424657535,1.0,2634.0,2.5772994129158513,37.94,-122.09,273.20000000000005
32.484,16.0,4.339915373765868,1.0338504936530324,1447.0,2.0409026798307477,38.0,-122.04,91.10000000000001
32.0,32.0,5.632958801498128,1.0449438202247192,749.0,2.805243445692884,37.99,-122.04,134.5
41.25,36.0,6.26984126984127,1.1224489795918366,1478.0,3.3514739229024944,37.99,-122.04,136.20000000000002
28.043,16.0,5.158227848101266,0.989451476793249,721.0,1.521097046413502,37.99,-122.06,87.5
18.229,17.0,4.903345724907063,1.174721189591078,384.0,1.4275092936802973,37.99,-122.06,137.5
37.333,36.0,6.300254452926208,1.2010178117048347,1213.0,3.0865139949109417,38.0,-122.05,136.4
23.462,16.0,4.676724137931035,0.9353448275862069,356.0,1.5344827586206897,38.0,-122.05,75.0
13.894,16.0,2.508298755186722,0.9896265560165975,627.0,1.3008298755186722,37.98,-122.03,156.29999999999998
23.152,10.0,3.4055944055944054,1.1048951048951048,631.0,2.2062937062937062,37.97,-122.04,140.6
57.295,25.0,6.032040472175379,0.9797639123102867,1753.0,2.9561551433389543,38.0,-122.03,178.29999999999998
45.70700000000001,27.0,5.489795918367347,0.95578231292517,1666.0,2.8333333333333335,38.01,-122.03,175.89999999999998
38.897,38.0,5.572916666666667,1.1270833333333334,1378.0,2.870833333333333,37.99,-122.04,139.9
36.042,45.0,5.31214953271028,1.0598130841121496,1261.0,2.3570093457943924,37.98,-122.03,138.2
46.375,28.0,6.281779661016949,1.1292372881355932,1591.0,3.3707627118644066,38.0,-122.02,178.2
49.022,35.0,5.482332155477032,0.9487632508833922,1614.0,2.851590106007067,37.99,-122.03,169.3
44.5,37.0,5.659949622166247,1.0478589420654911,1237.0,3.115869017632242,37.99,-122.02,161.9
45.9,37.0,5.014285714285714,0.9342857142857143,882.0,2.52,37.99,-122.03,166.6
34.531,44.0,5.778801843317972,1.1612903225806452,498.0,2.294930875576037,37.98,-122.03,148.9
35.179,25.0,4.96969696969697,1.1313131313131313,777.0,2.6161616161616164,37.98,-122.01,165.5
43.17,29.0,5.408108108108108,1.008108108108108,956.0,2.5837837837837836,37.98,-122.01,194.0
51.117999999999995,32.0,5.855491329479769,0.976878612716763,436.0,2.520231213872832,37.98,-122.0,226.9
51.021,27.0,5.779582366589327,0.9930394431554525,1171.0,2.7169373549883993,37.97,-122.0,202.8
36.449,32.0,5.8828125,1.029296875,1288.0,2.515625,37.97,-122.01,211.50000000000003
28.456000000000003,40.0,4.869918699186992,1.0867208672086721,756.0,2.048780487804878,37.98,-122.02,165.5
34.187,37.0,4.453172205438066,1.0362537764350452,782.0,2.3625377643504533,37.98,-122.02,161.7
54.607,28.0,6.122913505311077,0.9726858877086495,1881.0,2.8543247344461307,37.99,-122.0,192.3
50.915,31.0,5.9530791788856305,0.9882697947214076,867.0,2.5425219941348973,37.98,-122.0,193.2
44.536,23.0,5.7468671679198,1.0300751879699248,969.0,2.4285714285714284,37.98,-121.99,184.0
62.135,28.0,6.408577878103838,0.9661399548532731,1372.0,3.0970654627539504,37.97,-121.99,217.20000000000002
49.219,35.0,6.930232558139535,1.1686046511627908,535.0,3.11046511627907,37.98,-122.0,182.0
45.25,36.0,4.590909090909091,0.875,237.0,2.6931818181818183,37.98,-122.0,161.3
40.507,34.0,4.984126984126984,1.0595238095238095,638.0,2.5317460317460316,37.98,-122.01,161.0
37.841,28.0,5.413105413105413,1.1424501424501425,918.0,2.6153846153846154,37.99,-122.01,144.9
61.436,18.0,7.323529411764706,1.0508021390374331,1072.0,2.8663101604278074,37.96,-121.95,259.5
61.16799999999999,27.0,5.712837837837838,0.9763513513513513,807.0,2.7263513513513513,37.97,-121.97,210.5
50.092,24.0,6.487804878048781,0.8926829268292683,656.0,3.2,37.97,-121.97,244.1
47.891000000000005,28.0,4.578274760383387,0.9265175718849841,877.0,2.801916932907348,37.96,-121.97,184.8
52.145,28.0,6.807407407407408,1.011111111111111,899.0,3.3296296296296295,37.96,-121.96,229.2
36.133,7.0,5.056213017751479,1.0946745562130178,1583.0,2.341715976331361,37.95,-121.96,196.1
36.5,22.0,5.531481481481482,1.0425925925925925,1420.0,2.6296296296296298,37.96,-121.98,204.1
57.512,26.0,7.241758241758242,0.967032967032967,817.0,2.9926739926739927,37.97,-121.97,240.20000000000002
59.617000000000004,26.0,6.635696821515892,0.9535452322738386,1232.0,3.0122249388753057,37.97,-121.98,231.1
52.442,26.0,6.367441860465116,0.9953488372093023,1316.0,3.0604651162790697,37.97,-121.98,213.20000000000002
51.333,22.0,5.955696202531645,1.0738396624472575,1271.0,2.681434599156118,37.97,-121.99,207.20000000000002
46.071,30.0,6.114180478821363,1.0847145488029466,1470.0,2.707182320441989,37.97,-121.99,184.1
37.0,32.0,4.961651917404129,0.9823008849557522,1980.0,2.920353982300885,37.96,-122.0,179.0
45.833000000000006,28.0,6.292117465224111,1.1020092735703246,2033.0,3.142194744976816,37.96,-122.0,190.7
30.859,13.0,4.497902097902098,1.06993006993007,1627.0,2.2755244755244757,37.95,-121.96,167.79999999999998
54.31,8.0,6.424471299093655,1.0709969788519638,1883.0,2.8444108761329305,37.95,-121.97,246.70000000000002
31.573,12.0,4.978303747534516,1.106508875739645,2209.0,2.178500986193294,37.96,-121.98,126.69999999999999
76.166,16.0,7.210412147505423,1.0390455531453362,1470.0,3.188720173535792,37.96,-121.99,260.40000000000003
55.872,17.0,6.469483568075117,0.9929577464788732,1228.0,2.8826291079812205,37.96,-121.99,200.59999999999997
67.371,14.0,7.670731707317073,1.0414634146341464,2724.0,3.321951219512195,37.95,-121.98,267.4
67.821,16.0,7.516372795969773,1.022670025188917,1317.0,3.3173803526448364,37.95,-121.98,265.9
53.794000000000004,34.0,6.817991631799163,1.0418410041841004,1250.0,2.6150627615062763,37.97,-122.01,206.2
40.0,36.0,5.6298076923076925,1.0480769230769231,1191.0,2.862980769230769,37.97,-122.02,171.0
32.5,45.0,4.800595238095238,1.005952380952381,865.0,2.574404761904762,37.97,-122.03,151.1
29.861,26.0,4.31064572425829,1.0924956369982548,1174.0,2.048865619546248,37.97,-122.04,160.9
29.915,20.0,4.3942414174972315,1.0310077519379846,2629.0,2.91140642303433,37.97,-122.03,166.70000000000002
29.097,16.0,4.203463203463204,1.0432900432900434,1705.0,2.4603174603174605,37.96,-122.04,106.3
31.968,39.0,5.068965517241379,0.9386973180076629,705.0,2.7011494252873565,37.97,-122.04,151.0
22.410999999999998,20.0,3.835570469798658,1.1610738255033557,578.0,1.9395973154362416,37.96,-122.04,151.8
38.456,35.0,5.461346633416459,0.9576059850374065,1154.0,2.8778054862842892,37.96,-122.05,159.8
36.964,28.0,4.7896825396825395,1.0,724.0,2.873015873015873,37.96,-122.04,165.7
18.37,27.0,4.152487961476726,1.1701444622792938,1500.0,2.407704654895666,37.96,-122.04,175.0
31.838,27.0,5.061959654178675,1.1397694524495676,1875.0,2.701729106628242,37.95,-122.05,182.0
54.482,20.0,4.5772357723577235,0.8699186991869918,246.0,2.0,37.95,-122.05,190.79999999999998
60.900999999999996,8.0,7.5360623781676415,1.050682261208577,1555.0,3.0311890838206628,37.95,-122.01,298.20000000000005
66.727,25.0,7.144808743169399,1.005464480874317,935.0,2.5546448087431695,37.96,-122.02,305.1
21.083,20.0,4.2041467304625195,1.10207336523126,1142.0,1.821371610845295,37.96,-122.03,162.5
31.719,14.0,4.590782122905028,1.1075418994413408,1601.0,2.2360335195530725,37.95,-122.03,220.5
24.519000000000002,25.0,4.430147058823529,0.9558823529411765,608.0,2.235294117647059,37.95,-122.02,208.3
49.485,32.0,6.167192429022082,0.9873817034700315,804.0,2.5362776025236595,37.95,-122.03,202.3
56.642,22.0,6.940944881889764,1.0039370078740157,1660.0,3.267716535433071,37.95,-122.02,237.0
42.569,23.0,5.643659711075442,1.0609951845906902,1465.0,2.351524879614767,37.94,-122.02,213.09999999999997
67.061,23.0,7.4969939879759515,1.0040080160320641,1339.0,2.6833667334669338,37.94,-122.01,322.3
41.25,19.0,5.373737373737374,1.0303030303030303,1317.0,2.217171717171717,37.94,-122.02,267.09999999999997
60.704,26.0,7.359090909090909,1.018181818181818,706.0,3.209090909090909,37.94,-122.01,268.0
63.809,18.0,7.113013698630137,1.0205479452054795,937.0,3.208904109589041,37.94,-122.01,273.6
75.898,25.0,7.940119760479042,1.0029940119760479,1062.0,3.179640718562874,37.93,-122.01,330.2
31.406,33.0,5.039634146341464,1.0182926829268293,814.0,2.481707317073171,37.95,-122.04,163.1
56.292,24.0,6.454954954954955,0.9831081081081081,2444.0,2.7522522522522523,37.94,-122.04,231.4
46.602,22.0,5.767123287671233,0.9698630136986301,993.0,2.7205479452054795,37.94,-122.05,227.8
47.188,29.0,6.511278195488722,1.037593984962406,341.0,2.56390977443609,37.95,-122.04,197.10000000000002
28.5,22.0,4.743354720439964,1.1118240146654446,2804.0,2.5701191567369386,37.95,-122.05,144.6
55.777,21.0,7.51831750339213,1.0529172320217097,2214.0,3.004070556309362,37.94,-122.03,279.3
60.918,21.0,7.661788617886179,1.0146341463414634,1773.0,2.8829268292682926,37.93,-122.03,344.8
44.5,15.0,5.047218628719276,1.036869340232859,2957.0,1.9126778783958602,37.93,-122.05,184.9
74.71300000000001,26.0,7.982704402515723,1.0062893081761006,1872.0,2.943396226415094,37.92,-122.02,351.2
65.847,23.0,8.442748091603054,1.0381679389312977,1124.0,2.8600508905852418,37.92,-122.03,358.8
50.362,29.0,6.110112359550562,0.9786516853932584,2310.0,2.595505617977528,37.91,-122.03,275.3
41.612,15.0,4.187111801242236,1.1040372670807452,2133.0,1.656055900621118,37.91,-122.06,232.79999999999998
26.998,25.0,3.7767052767052767,1.0842985842985844,2669.0,1.7175032175032174,37.9,-122.06,216.1
31.002000000000002,21.0,3.4190672153635115,1.0905349794238683,2575.0,1.7661179698216736,37.89,-122.06,114.3
50.255,45.0,6.487394957983193,1.0252100840336134,614.0,2.5798319327731094,37.93,-122.07,225.99999999999997
44.312,26.0,5.6608187134502925,1.0804093567251463,1629.0,2.3815789473684212,37.92,-122.07,225.0
44.561,28.0,5.464367816091954,1.07816091954023,1068.0,2.4551724137931035,37.92,-122.08,250.0
61.95,26.0,6.324817518248175,0.9671532846715328,796.0,2.9051094890510947,37.92,-122.08,264.9
50.391000000000005,28.0,5.867796610169491,1.0,810.0,2.7457627118644066,37.91,-122.07,259.8
36.833,33.0,6.102362204724409,1.0905511811023623,638.0,2.5118110236220472,37.91,-122.07,292.5
50.499,32.0,6.213872832369942,0.9826589595375722,486.0,2.8092485549132946,37.9,-122.08,306.8
43.864000000000004,28.0,5.08955223880597,1.1134328358208956,1428.0,2.1313432835820896,37.89,-122.07,266.8
62.924,39.0,6.171779141104294,1.0245398773006136,1223.0,2.5010224948875255,37.89,-122.08,283.9
51.097,29.0,5.55510752688172,1.0349462365591398,1691.0,2.2728494623655915,37.9,-122.08,288.0
55.636,38.0,6.291176470588235,1.0088235294117647,809.0,2.3794117647058823,37.89,-122.07,268.8
56.558,38.0,6.154471544715447,1.008130081300813,319.0,2.5934959349593494,37.89,-122.07,263.3
65.378,34.0,6.696078431372549,0.9845938375350141,1879.0,2.6316526610644257,37.88,-122.06,340.9
67.192,30.0,7.130434782608695,1.0217391304347827,847.0,2.630434782608696,37.87,-122.05,397.5
29.526,24.0,4.725085910652921,1.168384879725086,1699.0,1.9461626575028637,37.9,-122.05,271.0
46.528,32.0,5.657505285412262,1.0232558139534884,986.0,2.0845665961945032,37.9,-122.05,335.70000000000005
42.625,37.0,5.925795053003534,0.950530035335689,689.0,2.4346289752650176,37.89,-122.05,310.59999999999997
75.349,33.0,7.002890173410405,0.930635838150289,998.0,2.884393063583815,37.89,-122.04,349.1
48.087999999999994,32.0,5.285546415981199,1.0129259694477086,1818.0,2.136310223266745,37.9,-122.05,321.20000000000005
56.986,20.0,5.677050882658359,1.0841121495327102,2310.0,2.398753894080997,37.9,-122.04,275.8
75.0,29.0,8.160668380462726,1.1028277634961439,2450.0,3.1491002570694087,37.89,-122.02,356.2
46.42400000000001,32.0,5.834829443447037,0.9874326750448833,1230.0,2.208258527827648,37.88,-122.04,312.7
61.120000000000005,29.0,6.692477876106195,1.0553097345132743,1035.0,2.2898230088495577,37.86,-122.03,390.6
95.862,27.0,7.935611038107753,1.0249671484888305,2181.0,2.865965834428384,37.85,-122.04,469.4
62.726,22.0,6.827586206896552,1.0034482758620689,861.0,2.9689655172413794,37.73,-121.94,258.2
61.265,22.0,6.759557344064386,1.0744466800804828,2843.0,2.8601609657947686,37.73,-121.94,260.3
62.047999999999995,23.0,7.304843304843305,0.9886039886039886,1043.0,2.9715099715099713,37.73,-121.93,275.0
33.75,8.0,3.7098214285714284,1.03125,404.0,1.8035714285714286,37.73,-121.93,350.0
63.324999999999996,19.0,6.748502994011976,1.0179640718562875,518.0,3.1017964071856285,37.74,-121.95,250.0
62.631,19.0,7.03690036900369,1.029520295202952,2653.0,3.2632226322263223,37.74,-121.95,266.0
62.781000000000006,17.0,6.787798408488063,0.9814323607427056,1238.0,3.283819628647215,37.75,-121.94,269.8
24.820999999999998,24.0,4.769491525423729,1.1084745762711865,501.0,1.6983050847457628,37.73,-121.92,157.20000000000002
68.806,16.0,8.27363184079602,1.0422885572139304,1272.0,3.1641791044776117,37.74,-121.93,343.5
66.20400000000001,16.0,6.729303547963206,0.9658344283837057,2464.0,3.23784494086728,37.75,-121.94,296.09999999999997
66.131,17.0,7.358344113842174,1.0659767141009056,2111.0,2.7309184993531694,37.79,-121.97,312.5
76.473,17.0,7.891764705882353,0.9929411764705882,1457.0,3.428235294117647,37.8,-121.98,345.8
81.55,16.0,7.282798833819242,0.9620991253644315,1027.0,2.9941690962099123,37.8,-121.98,343.7
55.92100000000001,18.0,7.803763440860215,1.0403225806451613,1127.0,3.0295698924731185,37.81,-121.98,359.1
67.857,16.0,7.730538922155689,0.9660678642714571,1451.0,2.8962075848303392,37.79,-121.97,341.29999999999995
46.932,4.0,5.2601377199693955,1.1009946442234124,2889.0,2.2104055087987757,37.76,-121.94,356.1
67.027,8.0,6.601410934744268,1.0246913580246915,1633.0,2.880070546737213,37.76,-121.97,381.9
79.393,8.0,6.870503597122302,0.9328537170263789,1376.0,3.2997601918465227,37.74,-121.98,399.3
77.072,34.0,7.144486692015209,1.0076045627376427,729.0,2.7718631178707223,37.84,-122.02,443.79999999999995
65.617,30.0,7.200367647058823,1.0091911764705883,1330.0,2.4448529411764706,37.83,-122.01,386.6
46.041999999999994,20.0,5.106481481481482,1.0601851851851851,926.0,2.1435185185185186,37.82,-122.0,256.4
33.75,22.0,4.639405204460966,1.0074349442379182,579.0,2.1524163568773234,37.82,-121.99,200.0
98.708,24.0,8.377464788732395,1.0394366197183098,1997.0,2.812676056338028,37.83,-122.03,500.001
49.018,17.0,6.2,1.1066666666666667,146.0,1.9466666666666668,37.81,-121.99,188.5
76.518,11.0,6.919642857142857,1.0122767857142858,2286.0,2.5513392857142856,37.8,-122.02,359.3
82.673,21.0,7.539614561027837,0.9571734475374732,1396.0,2.9892933618843682,37.87,-122.03,358.70000000000005
73.732,16.0,7.199524940617577,1.0403800475059382,1087.0,2.5819477434679334,37.88,-122.02,287.3
84.352,14.0,8.106100795755967,0.9787798408488063,1209.0,3.206896551724138,37.87,-122.02,441.4
72.655,25.0,7.98936170212766,1.0452127659574468,1145.0,3.0452127659574466,37.86,-122.03,494.00000000000006
134.883,4.0,8.434426229508198,1.0327868852459017,416.0,3.4098360655737703,37.87,-121.97,500.001
75.139,29.0,7.931071049840933,1.0360551431601273,2744.0,2.9098621420996817,37.84,-121.96,398.20000000000005
95.27100000000002,16.0,8.459251101321586,1.0418502202643172,2777.0,3.0583700440528636,37.84,-122.0,500.001
122.478,10.0,8.186224489795919,0.9668367346938775,1199.0,3.058673469387755,37.85,-121.96,500.001
80.839,16.0,7.421717171717172,0.9595959595959596,1177.0,2.9722222222222223,37.83,-121.99,372.0
90.77600000000001,5.0,7.9140022050716645,0.9900771775082691,2823.0,3.1124586549062845,37.81,-121.95,450.4
104.549,22.0,8.388135593220339,1.0610169491525423,1850.0,3.135593220338983,37.94,-122.12,500.001
65.095,38.0,6.080882352941177,1.0588235294117647,368.0,2.7058823529411766,37.9,-122.1,294.4
103.224,32.0,7.83879781420765,1.0191256830601092,2099.0,2.8674863387978142,37.9,-122.14,500.001
83.67800000000001,34.0,7.860304287690179,1.0442600276625174,1962.0,2.7136929460580914,37.91,-122.12,455.3
68.68599999999999,35.0,6.666666666666667,1.053030303030303,352.0,2.6666666666666665,37.89,-122.09,406.50000000000006
52.07900000000001,21.0,5.46089850249584,1.086522462562396,1398.0,2.3261231281198005,37.89,-122.1,310.3
43.235,32.0,4.821138211382114,1.048780487804878,1067.0,2.1686991869918697,37.89,-122.11,279.5
64.666,37.0,6.608910891089109,1.0132013201320131,1602.0,2.6435643564356437,37.88,-122.11,348.20000000000005
80.44800000000001,35.0,7.672176308539945,0.9972451790633609,1001.0,2.757575757575758,37.88,-122.12,433.3
41.25,30.0,4.7178362573099415,1.0716374269005848,1260.0,1.8421052631578947,37.89,-122.12,257.1
103.713,18.0,7.9475982532751095,0.9606986899563319,728.0,3.1790393013100435,37.87,-122.13,426.1
62.275,34.0,6.215302491103203,0.9750889679715302,2865.0,2.548932384341637,37.88,-122.14,394.4
35.536,11.0,4.079545454545454,1.2045454545454546,590.0,2.234848484848485,37.88,-122.07,387.2
29.33,26.0,4.707667731629393,1.0335463258785942,825.0,1.317891373801917,37.88,-122.08,85.0
29.167,24.0,4.766718506998445,1.0567651632970452,1750.0,1.3608087091757388,37.87,-122.08,102.69999999999999
36.437,17.0,5.158730158730159,1.0738440303657695,2092.0,1.4437543133195307,37.85,-122.06,186.5
31.200000000000003,23.0,5.366492146596858,1.0732984293193717,263.0,1.3769633507853403,37.86,-122.07,155.0
44.551,16.0,5.260649087221095,1.028397565922921,1512.0,1.5334685598377282,37.86,-122.06,252.4
35.893,17.0,5.298076923076923,1.0769230769230769,317.0,1.5240384615384615,37.86,-122.07,206.3
24.895999999999997,26.0,4.529190207156309,1.0621468926553672,680.0,1.28060263653484,37.87,-122.08,73.4
72.315,35.0,7.158607350096712,1.0212765957446808,1511.0,2.9226305609284333,37.88,-122.1,367.09999999999997
76.202,27.0,7.1220779220779225,0.987012987012987,2212.0,2.8727272727272726,37.86,-122.09,402.59999999999997
65.81400000000001,33.0,7.435448577680525,1.0940919037199124,1351.0,2.9562363238512037,37.87,-122.11,314.2
80.07400000000001,18.0,7.993911719939117,1.0441400304414004,1870.0,2.8462709284627095,37.85,-122.12,454.1
76.717,26.0,8.1285140562249,1.0301204819277108,1486.0,2.9839357429718874,37.81,-122.12,416.5
66.657,26.0,7.2492012779552715,1.012779552715655,918.0,2.9329073482428116,37.82,-122.12,364.5
72.03,19.0,7.205056179775281,1.0407303370786516,1887.0,2.6502808988764044,37.83,-122.11,369.9
113.421,4.0,8.115079365079366,0.9404761904761905,830.0,3.2936507936507935,37.82,-122.08,500.001
45.744,20.0,5.434706397896582,1.0359333917616127,2415.0,2.1165644171779143,37.86,-122.14,314.0
56.349000000000004,24.0,5.71313672922252,0.9195710455764075,874.0,2.3431635388739944,37.84,-122.14,355.6
75.19999999999999,16.0,7.070769230769231,1.0846153846153845,1480.0,2.276923076923077,37.83,-122.16,370.2
81.586,36.0,6.954451345755694,1.020703933747412,1298.0,2.6873706004140785,37.86,-122.16,404.3
49.0,36.0,4.479338842975206,0.9834710743801653,231.0,1.9090909090909092,37.88,-122.18,354.2
89.571,33.0,7.210696920583469,1.0307941653160453,1684.0,2.7293354943273904,37.86,-122.18,399.7
87.589,32.0,6.895348837209302,0.9341085271317829,721.0,2.794573643410853,37.89,-122.16,434.5
76.917,32.0,7.179841897233201,1.0039525691699605,1393.0,2.7529644268774702,37.88,-122.17,401.79999999999995
76.107,33.0,7.554166666666666,1.0458333333333334,1348.0,2.808333333333333,37.88,-122.17,423.20000000000005
69.17,38.0,6.890710382513661,0.9672131147540983,472.0,2.579234972677596,37.87,-122.17,438.0
73.195,37.0,7.506769825918762,1.0831721470019342,1315.0,2.5435203094777563,37.89,-122.2,367.5
77.736,36.0,6.870967741935484,1.032258064516129,398.0,2.567741935483871,37.88,-122.2,378.1
103.416,36.0,7.525,1.025,740.0,2.642857142857143,37.9,-122.2,500.001
90.064,36.0,8.321678321678322,1.0664335664335665,1511.0,2.6416083916083917,37.9,-122.18,500.001
81.48899999999999,18.0,6.600817438692098,1.0013623978201636,1634.0,2.226158038147139,37.89,-122.18,499.0
64.753,8.0,7.841584158415841,1.1683168316831682,615.0,3.0445544554455446,37.97,-121.81,166.79999999999998
28.75,17.0,4.821276595744681,1.0382978723404255,716.0,3.046808510638298,37.95,-121.83,162.5
105.815,11.0,8.465671641791046,1.1134328358208956,959.0,2.8626865671641792,37.83,-121.94,500.001
83.209,12.0,7.586151368760064,1.0611916264090178,2089.0,3.363929146537842,37.81,-121.82,485.40000000000003
29.590999999999998,2.0,4.482808022922636,1.012893982808023,1606.0,2.3008595988538683,37.99,-121.96,210.1
51.582,26.0,6.155688622754491,1.0079840319361277,1557.0,3.1077844311377247,37.94,-121.96,194.70000000000002
41.483,25.0,5.678420310296191,1.1156558533145275,1850.0,2.609308885754584,37.95,-121.96,181.20000000000002
68.642,21.0,7.315545243619489,0.9535962877030162,1318.0,3.0580046403712298,37.94,-121.95,285.40000000000003
66.134,4.0,6.560728744939271,0.9392712550607287,1552.0,3.1417004048582995,37.93,-121.97,307.0
83.956,18.0,8.332344213649852,1.0,1038.0,3.080118694362018,37.92,-122.01,353.6
81.16300000000001,16.0,7.8982035928143715,1.032934131736527,1055.0,3.158682634730539,37.92,-122.01,365.8
90.243,14.0,7.876106194690266,0.9911504424778761,764.0,3.3805309734513274,37.92,-121.99,427.7
73.445,13.0,7.8977272727272725,1.106060606060606,852.0,3.227272727272727,37.89,-121.93,366.7
52.798,14.0,6.355184743742551,1.0536352800953517,2093.0,2.494636471990465,37.96,-121.92,237.4
71.978,18.0,7.34393063583815,1.0260115606936415,986.0,2.8497109826589595,37.95,-121.94,288.0
87.059,13.0,7.419354838709677,0.9124423963133641,703.0,3.23963133640553,37.93,-121.91,329.4
62.29599999999999,26.0,7.216666666666667,0.9666666666666667,533.0,2.9611111111111112,37.94,-121.94,291.7
